date,mine,state,planned_production_tonnes,actual_production_tonnes,shortfall_tonnes,shortfall_pct,rainfall_mm,equipment_downtime_hrs,blasting_delayed,blasting_delay_hrs,transport_availability_pct,labour_attendance_pct,primary_shortfall_cause,financial_year,national_annual_production_000t,state_annual_production_000t,actual_production_calibrated
02-11-2022,Dongri Buzurg,Maharashtra,387.26,372.31,14.95,3.9,1,0,FALSE,0,84.7,87,transport_issue,2022-23,2827,751.1,372.31
03-11-2022,Dongri Buzurg,Maharashtra,387.26,393.41,-6.15,-1.6,1.2,0,FALSE,0,100,99.4,none,2022-23,2827,751.1,393.41
04-11-2022,Dongri Buzurg,Maharashtra,387.26,382.89,4.37,1.1,6.1,0,FALSE,0,95.2,99.9,transport_issue,2022-23,2827,751.1,382.89
05-11-2022,Dongri Buzurg,Maharashtra,387.26,375.33,11.93,3.1,5.6,0,FALSE,0,93.5,93,labour_shortage,2022-23,2827,751.1,375.33
06-11-2022,Dongri Buzurg,Maharashtra,387.26,378.61,8.65,2.2,3.5,0,FALSE,0,97.6,91.5,labour_shortage,2022-23,2827,751.1,378.61
07-11-2022,Dongri Buzurg,Maharashtra,387.26,382.26,5,1.3,8.5,0,FALSE,0,91.6,95.5,transport_issue,2022-23,2827,751.1,382.26
08-11-2022,Dongri Buzurg,Maharashtra,387.26,356.07,31.19,8.1,2,5.1,FALSE,0,99.9,87.8,labour_shortage,2022-23,2827,751.1,356.07
09-11-2022,Dongri Buzurg,Maharashtra,387.26,391.35,-4.09,-1.1,8.4,0,FALSE,0,97.3,94.3,none,2022-23,2827,751.1,391.35
10-11-2022,Dongri Buzurg,Maharashtra,387.26,379.81,7.45,1.9,0.7,0,FALSE,0,100,88.7,labour_shortage,2022-23,2827,751.1,379.81
11-11-2022,Dongri Buzurg,Maharashtra,387.26,382.45,4.81,1.2,1,0,FALSE,0,88.6,93,transport_issue,2022-23,2827,751.1,382.45
12-11-2022,Dongri Buzurg,Maharashtra,387.26,374.6,12.66,3.3,1.6,0,FALSE,0,83.9,86.4,transport_issue,2022-23,2827,751.1,374.6
13-11-2022,Dongri Buzurg,Maharashtra,387.26,383.86,3.4,0.9,5.7,0,FALSE,0,90.1,91.4,transport_issue,2022-23,2827,751.1,383.86
14-11-2022,Dongri Buzurg,Maharashtra,387.26,377.44,9.82,2.5,12.3,0,FALSE,0,82.3,92.9,transport_issue,2022-23,2827,751.1,377.44
15-11-2022,Dongri Buzurg,Maharashtra,387.26,355.55,31.71,8.2,9.3,0,TRUE,5.1,100,96.6,blasting_delay,2022-23,2827,751.1,355.55
16-11-2022,Dongri Buzurg,Maharashtra,387.26,383.25,4.01,1,1.9,0,FALSE,0,89.4,90.6,transport_issue,2022-23,2827,751.1,383.25
17-11-2022,Dongri Buzurg,Maharashtra,387.26,283.91,103.35,26.7,8.3,15.6,FALSE,0,90.4,94.5,equipment_failure,2022-23,2827,751.1,283.91
18-11-2022,Dongri Buzurg,Maharashtra,387.26,372.71,14.55,3.8,3.6,0,FALSE,0,91,91.7,transport_issue,2022-23,2827,751.1,372.71
19-11-2022,Dongri Buzurg,Maharashtra,387.26,361.35,25.91,6.7,0.9,0,FALSE,0,85.7,87.4,transport_issue,2022-23,2827,751.1,361.35
20-11-2022,Dongri Buzurg,Maharashtra,387.26,361.83,25.43,6.6,3.6,3.7,FALSE,0,90.5,100,transport_issue,2022-23,2827,751.1,361.83
21-11-2022,Dongri Buzurg,Maharashtra,387.26,375.19,12.07,3.1,8.9,0,FALSE,0,87.6,94.9,transport_issue,2022-23,2827,751.1,375.19
22-11-2022,Dongri Buzurg,Maharashtra,387.26,344.5,42.76,11,1.3,4.5,FALSE,0,80.6,96.4,transport_issue,2022-23,2827,751.1,344.5
23-11-2022,Dongri Buzurg,Maharashtra,387.26,380.08,7.18,1.9,5.2,0,FALSE,0,99.3,94.8,labour_shortage,2022-23,2827,751.1,380.08
24-11-2022,Dongri Buzurg,Maharashtra,387.26,350.13,37.13,9.6,5.7,4.4,FALSE,0,93.4,97,equipment_failure,2022-23,2827,751.1,350.13
25-11-2022,Dongri Buzurg,Maharashtra,387.26,373.27,13.99,3.6,2.1,0,FALSE,0,88.1,100,transport_issue,2022-23,2827,751.1,373.27
26-11-2022,Dongri Buzurg,Maharashtra,387.26,373.72,13.54,3.5,0.9,0,FALSE,0,88.9,95.8,transport_issue,2022-23,2827,751.1,373.72
27-11-2022,Dongri Buzurg,Maharashtra,387.26,381.71,5.55,1.4,5.1,0,FALSE,0,82.2,97.2,transport_issue,2022-23,2827,751.1,381.71
28-11-2022,Dongri Buzurg,Maharashtra,387.26,369.94,17.32,4.5,4.3,0,FALSE,0,97.1,91.5,labour_shortage,2022-23,2827,751.1,369.94
29-11-2022,Dongri Buzurg,Maharashtra,387.26,343.79,43.47,11.2,0.8,5.2,FALSE,0,99.6,87.7,labour_shortage,2022-23,2827,751.1,343.79
30-11-2022,Dongri Buzurg,Maharashtra,387.26,374.07,13.19,3.4,1.2,0,FALSE,0,94.6,93.2,labour_shortage,2022-23,2827,751.1,374.07
01-12-2022,Dongri Buzurg,Maharashtra,387.26,374.06,13.2,3.4,3.9,0,FALSE,0,94.6,100,transport_issue,2022-23,2827,751.1,374.06
02-12-2022,Dongri Buzurg,Maharashtra,387.26,383.92,3.34,0.9,6.3,0,FALSE,0,95.5,96.8,transport_issue,2022-23,2827,751.1,383.92
03-12-2022,Dongri Buzurg,Maharashtra,387.26,387.18,0.08,0,4.7,0,FALSE,0,100,95.3,labour_shortage,2022-23,2827,751.1,387.18
04-12-2022,Dongri Buzurg,Maharashtra,387.26,356.89,30.37,7.8,5.5,3.8,FALSE,0,86.8,100,transport_issue,2022-23,2827,751.1,356.89
05-12-2022,Dongri Buzurg,Maharashtra,387.26,376.31,10.95,2.8,6.4,0,FALSE,0,90.8,97.9,transport_issue,2022-23,2827,751.1,376.31
06-12-2022,Dongri Buzurg,Maharashtra,387.26,377.53,9.73,2.5,4.6,0,FALSE,0,97,99,transport_issue,2022-23,2827,751.1,377.53
07-12-2022,Dongri Buzurg,Maharashtra,387.26,373.24,14.02,3.6,2.3,0,FALSE,0,96.5,98.9,transport_issue,2022-23,2827,751.1,373.24
08-12-2022,Dongri Buzurg,Maharashtra,387.26,386.82,0.44,0.1,2.3,0,FALSE,0,92.2,90.8,labour_shortage,2022-23,2827,751.1,386.82
09-12-2022,Dongri Buzurg,Maharashtra,387.26,377.73,9.53,2.5,5.8,0,FALSE,0,86.4,99.2,transport_issue,2022-23,2827,751.1,377.73
10-12-2022,Dongri Buzurg,Maharashtra,387.26,375.27,11.99,3.1,11,0,FALSE,0,89.6,96.6,transport_issue,2022-23,2827,751.1,375.27
11-12-2022,Dongri Buzurg,Maharashtra,387.26,384.4,2.86,0.7,2.6,0,FALSE,0,97.5,88.1,labour_shortage,2022-23,2827,751.1,384.4
12-12-2022,Dongri Buzurg,Maharashtra,387.26,325.55,61.71,15.9,2.3,7.5,FALSE,0,91.1,91.2,equipment_failure,2022-23,2827,751.1,325.55
13-12-2022,Dongri Buzurg,Maharashtra,387.26,386.98,0.28,0.1,8.4,0,FALSE,0,94.6,91.8,labour_shortage,2022-23,2827,751.1,386.98
14-12-2022,Dongri Buzurg,Maharashtra,387.26,388.86,-1.6,-0.4,3.9,0,FALSE,0,95.1,93.6,none,2022-23,2827,751.1,388.86
15-12-2022,Dongri Buzurg,Maharashtra,387.26,338.07,49.19,12.7,0.2,3.1,FALSE,0,82.5,80.8,labour_shortage,2022-23,2827,751.1,338.07
16-12-2022,Dongri Buzurg,Maharashtra,387.26,340.88,46.38,12,8.6,0,TRUE,5.9,85.8,96.5,transport_issue,2022-23,2827,751.1,340.88
17-12-2022,Dongri Buzurg,Maharashtra,387.26,385.95,1.31,0.3,0.7,0,FALSE,0,93.3,95.2,transport_issue,2022-23,2827,751.1,385.95
18-12-2022,Dongri Buzurg,Maharashtra,387.26,330.73,56.53,14.6,1.6,7.7,FALSE,0,95.7,100,equipment_failure,2022-23,2827,751.1,330.73
19-12-2022,Dongri Buzurg,Maharashtra,387.26,376.19,11.07,2.9,3.8,0,FALSE,0,95.2,95,labour_shortage,2022-23,2827,751.1,376.19
20-12-2022,Dongri Buzurg,Maharashtra,387.26,382.93,4.33,1.1,14.4,0,FALSE,0,96.2,93.5,labour_shortage,2022-23,2827,751.1,382.93
21-12-2022,Dongri Buzurg,Maharashtra,387.26,355.57,31.69,8.2,0.8,3.1,FALSE,0,90.5,92.5,transport_issue,2022-23,2827,751.1,355.57
22-12-2022,Dongri Buzurg,Maharashtra,387.26,390.93,-3.67,-0.9,0.6,0,FALSE,0,93.1,97.1,none,2022-23,2827,751.1,390.93
23-12-2022,Dongri Buzurg,Maharashtra,387.26,363.26,24,6.2,7.7,0,TRUE,4.8,93.9,94.7,blasting_delay,2022-23,2827,751.1,363.26
24-12-2022,Dongri Buzurg,Maharashtra,387.26,371.59,15.67,4,4,0,FALSE,0,88.6,98.8,transport_issue,2022-23,2827,751.1,371.59
25-12-2022,Dongri Buzurg,Maharashtra,387.26,378.41,8.85,2.3,10.6,0,FALSE,0,87.7,95.3,transport_issue,2022-23,2827,751.1,378.41
26-12-2022,Dongri Buzurg,Maharashtra,387.26,383.24,4.02,1,2.8,0,FALSE,0,84.8,99,transport_issue,2022-23,2827,751.1,383.24
27-12-2022,Dongri Buzurg,Maharashtra,387.26,333.57,53.69,13.9,2.3,7.7,FALSE,0,100,91.3,equipment_failure,2022-23,2827,751.1,333.57
28-12-2022,Dongri Buzurg,Maharashtra,387.26,372.18,15.08,3.9,2.9,0,FALSE,0,88.4,97.2,transport_issue,2022-23,2827,751.1,372.18
29-12-2022,Dongri Buzurg,Maharashtra,387.26,382.82,4.44,1.1,1.7,0,FALSE,0,88,97.8,transport_issue,2022-23,2827,751.1,382.82
30-12-2022,Dongri Buzurg,Maharashtra,387.26,368.13,19.13,4.9,1.4,0,TRUE,4.3,91.4,98.7,transport_issue,2022-23,2827,751.1,368.13
31-12-2022,Dongri Buzurg,Maharashtra,387.26,382.09,5.17,1.3,7.9,0,FALSE,0,100,97.7,labour_shortage,2022-23,2827,751.1,382.09
01-01-2023,Dongri Buzurg,Maharashtra,387.26,355.87,31.39,8.1,4.8,4.7,FALSE,0,93.5,94.7,equipment_failure,2022-23,2827,751.1,355.87
02-01-2023,Dongri Buzurg,Maharashtra,387.26,390.03,-2.77,-0.7,5.4,0,FALSE,0,100,95,none,2022-23,2827,751.1,390.03
03-01-2023,Dongri Buzurg,Maharashtra,387.26,379.45,7.81,2,3.4,0,FALSE,0,91.1,96.4,transport_issue,2022-23,2827,751.1,379.45
04-01-2023,Dongri Buzurg,Maharashtra,387.26,381.02,6.24,1.6,5.2,0,FALSE,0,82.9,93.6,transport_issue,2022-23,2827,751.1,381.02
05-01-2023,Dongri Buzurg,Maharashtra,387.26,385.63,1.63,0.4,11.8,0,FALSE,0,95.2,100,transport_issue,2022-23,2827,751.1,385.63
06-01-2023,Dongri Buzurg,Maharashtra,387.26,377.52,9.74,2.5,3.6,0,FALSE,0,90.9,95.7,transport_issue,2022-23,2827,751.1,377.52
07-01-2023,Dongri Buzurg,Maharashtra,387.26,385.24,2.02,0.5,3.3,0,FALSE,0,95.5,98.2,transport_issue,2022-23,2827,751.1,385.24
08-01-2023,Dongri Buzurg,Maharashtra,387.26,333.84,53.42,13.8,6.3,8,FALSE,0,87.7,95.1,equipment_failure,2022-23,2827,751.1,333.84
09-01-2023,Dongri Buzurg,Maharashtra,387.26,371.3,15.96,4.1,0.8,0,FALSE,0,84.7,98.5,transport_issue,2022-23,2827,751.1,371.3
10-01-2023,Dongri Buzurg,Maharashtra,387.26,375.79,11.47,3,13.1,0,FALSE,0,92.4,94.3,transport_issue,2022-23,2827,751.1,375.79
11-01-2023,Dongri Buzurg,Maharashtra,387.26,373.48,13.78,3.6,5,0,FALSE,0,100,87.6,labour_shortage,2022-23,2827,751.1,373.48
12-01-2023,Dongri Buzurg,Maharashtra,387.26,364.46,22.8,5.9,5.4,0,FALSE,0,85.2,96.8,transport_issue,2022-23,2827,751.1,364.46
13-01-2023,Dongri Buzurg,Maharashtra,387.26,384.53,2.73,0.7,5.4,0,FALSE,0,92.1,96.4,transport_issue,2022-23,2827,751.1,384.53
14-01-2023,Dongri Buzurg,Maharashtra,387.26,387.13,0.13,0,6.1,0,FALSE,0,94.7,95.8,transport_issue,2022-23,2827,751.1,387.13
15-01-2023,Dongri Buzurg,Maharashtra,387.26,373.79,13.47,3.5,3.2,0,FALSE,0,84,91.5,transport_issue,2022-23,2827,751.1,373.79
16-01-2023,Dongri Buzurg,Maharashtra,387.26,372.49,14.77,3.8,4.6,0,FALSE,0,93.9,94.6,transport_issue,2022-23,2827,751.1,372.49
17-01-2023,Dongri Buzurg,Maharashtra,387.26,386.17,1.09,0.3,6.3,0,FALSE,0,94.2,96.1,transport_issue,2022-23,2827,751.1,386.17
18-01-2023,Dongri Buzurg,Maharashtra,387.26,380.61,6.65,1.7,2.9,0,FALSE,0,96.1,99.1,transport_issue,2022-23,2827,751.1,380.61
19-01-2023,Dongri Buzurg,Maharashtra,387.26,363.34,23.92,6.2,0.3,0,FALSE,0,87.1,91.6,transport_issue,2022-23,2827,751.1,363.34
20-01-2023,Dongri Buzurg,Maharashtra,387.26,359.66,27.6,7.1,8.4,0,FALSE,0,81.4,93.1,transport_issue,2022-23,2827,751.1,359.66
21-01-2023,Dongri Buzurg,Maharashtra,387.26,376.02,11.24,2.9,6.8,0,FALSE,0,83,94.2,transport_issue,2022-23,2827,751.1,376.02
22-01-2023,Dongri Buzurg,Maharashtra,387.26,379.28,7.98,2.1,3.5,0,FALSE,0,89.3,96.1,transport_issue,2022-23,2827,751.1,379.28
23-01-2023,Dongri Buzurg,Maharashtra,387.26,374.2,13.06,3.4,1.8,0,FALSE,0,82.1,91.1,transport_issue,2022-23,2827,751.1,374.2
24-01-2023,Dongri Buzurg,Maharashtra,387.26,370.32,16.94,4.4,6.9,0,FALSE,0,97,94.2,labour_shortage,2022-23,2827,751.1,370.32
25-01-2023,Dongri Buzurg,Maharashtra,387.26,386.76,0.5,0.1,3.4,0,FALSE,0,90.6,97.7,transport_issue,2022-23,2827,751.1,386.76
26-01-2023,Dongri Buzurg,Maharashtra,387.26,373.36,13.9,3.6,3.3,0,FALSE,0,97.6,93.9,labour_shortage,2022-23,2827,751.1,373.36
27-01-2023,Dongri Buzurg,Maharashtra,387.26,387.44,-0.18,0,2.2,0,FALSE,0,94.9,95.9,none,2022-23,2827,751.1,387.44
28-01-2023,Dongri Buzurg,Maharashtra,387.26,388.82,-1.56,-0.4,2,0,FALSE,0,100,95.3,none,2022-23,2827,751.1,388.82
29-01-2023,Dongri Buzurg,Maharashtra,387.26,380.05,7.21,1.9,8.4,0,FALSE,0,97.9,92.4,labour_shortage,2022-23,2827,751.1,380.05
30-01-2023,Dongri Buzurg,Maharashtra,387.26,380.52,6.74,1.7,0.4,0,FALSE,0,94.9,91.5,labour_shortage,2022-23,2827,751.1,380.52
31-01-2023,Dongri Buzurg,Maharashtra,387.26,379.87,7.39,1.9,1.9,0,FALSE,0,94.7,98.4,transport_issue,2022-23,2827,751.1,379.87
01-02-2023,Dongri Buzurg,Maharashtra,387.26,386.22,1.04,0.3,5.5,0,FALSE,0,87.8,96.1,transport_issue,2022-23,2827,751.1,386.22
02-02-2023,Dongri Buzurg,Maharashtra,387.26,349.79,37.47,9.7,4.2,7.1,FALSE,0,97.7,100,equipment_failure,2022-23,2827,751.1,349.79
03-02-2023,Dongri Buzurg,Maharashtra,387.26,377.88,9.38,2.4,0.3,0,FALSE,0,96,99.8,transport_issue,2022-23,2827,751.1,377.88
04-02-2023,Dongri Buzurg,Maharashtra,387.26,379.7,7.56,2,4.4,0,FALSE,0,86,95.5,transport_issue,2022-23,2827,751.1,379.7
05-02-2023,Dongri Buzurg,Maharashtra,387.26,391.2,-3.94,-1,1.4,0,FALSE,0,100,99,none,2022-23,2827,751.1,391.2
06-02-2023,Dongri Buzurg,Maharashtra,387.26,387.05,0.21,0.1,6.1,0,FALSE,0,99.8,99.4,none,2022-23,2827,751.1,387.05
07-02-2023,Dongri Buzurg,Maharashtra,387.26,326.11,61.15,15.8,7.2,5.7,TRUE,4.6,97.8,97.9,equipment_failure,2022-23,2827,751.1,326.11
08-02-2023,Dongri Buzurg,Maharashtra,387.26,393.28,-6.02,-1.6,1,0,FALSE,0,97.9,96.3,none,2022-23,2827,751.1,393.28
09-02-2023,Dongri Buzurg,Maharashtra,387.26,369.56,17.7,4.6,1.7,0,FALSE,0,92.8,95.8,transport_issue,2022-23,2827,751.1,369.56
10-02-2023,Dongri Buzurg,Maharashtra,387.26,383.94,3.32,0.9,0.6,0,FALSE,0,86.1,100,transport_issue,2022-23,2827,751.1,383.94
11-02-2023,Dongri Buzurg,Maharashtra,387.26,371.79,15.47,4,2.1,0,FALSE,0,84.6,94,transport_issue,2022-23,2827,751.1,371.79
12-02-2023,Dongri Buzurg,Maharashtra,387.26,377.92,9.34,2.4,3.2,0,FALSE,0,100,98.6,none,2022-23,2827,751.1,377.92
13-02-2023,Dongri Buzurg,Maharashtra,387.26,375.09,12.17,3.1,4.1,0,FALSE,0,81.9,97.9,transport_issue,2022-23,2827,751.1,375.09
14-02-2023,Dongri Buzurg,Maharashtra,387.26,381.57,5.69,1.5,6.5,0,FALSE,0,89.9,97.9,transport_issue,2022-23,2827,751.1,381.57
15-02-2023,Dongri Buzurg,Maharashtra,387.26,372.12,15.14,3.9,0.2,0,FALSE,0,90.3,94.5,transport_issue,2022-23,2827,751.1,372.12
16-02-2023,Dongri Buzurg,Maharashtra,387.26,371.88,15.38,4,3.8,0,FALSE,0,91.6,96.8,transport_issue,2022-23,2827,751.1,371.88
17-02-2023,Dongri Buzurg,Maharashtra,387.26,365.67,21.59,5.6,7.3,0,TRUE,4,88.3,98.4,transport_issue,2022-23,2827,751.1,365.67
18-02-2023,Dongri Buzurg,Maharashtra,387.26,362.18,25.08,6.5,5.8,2.6,FALSE,0,97.4,99.8,equipment_failure,2022-23,2827,751.1,362.18
19-02-2023,Dongri Buzurg,Maharashtra,387.26,375.4,11.86,3.1,2.5,0,FALSE,0,94.4,97.2,transport_issue,2022-23,2827,751.1,375.4
20-02-2023,Dongri Buzurg,Maharashtra,387.26,378,9.26,2.4,0.9,0,FALSE,0,92.6,96.7,transport_issue,2022-23,2827,751.1,378
21-02-2023,Dongri Buzurg,Maharashtra,387.26,359.49,27.77,7.2,2.8,3.7,FALSE,0,89.1,92.3,transport_issue,2022-23,2827,751.1,359.49
22-02-2023,Dongri Buzurg,Maharashtra,387.26,381.38,5.88,1.5,0.9,0,FALSE,0,90.2,92.8,transport_issue,2022-23,2827,751.1,381.38
23-02-2023,Dongri Buzurg,Maharashtra,387.26,364.78,22.48,5.8,1,0,FALSE,0,87.6,91.4,transport_issue,2022-23,2827,751.1,364.78
24-02-2023,Dongri Buzurg,Maharashtra,387.26,386.71,0.55,0.1,1.8,0,FALSE,0,91.1,97.6,transport_issue,2022-23,2827,751.1,386.71
25-02-2023,Dongri Buzurg,Maharashtra,387.26,386.57,0.69,0.2,1.4,0,FALSE,0,96.1,94.4,labour_shortage,2022-23,2827,751.1,386.57
26-02-2023,Dongri Buzurg,Maharashtra,387.26,359.63,27.63,7.1,4.8,0,FALSE,0,83.1,89.3,transport_issue,2022-23,2827,751.1,359.63
27-02-2023,Dongri Buzurg,Maharashtra,387.26,383.62,3.64,0.9,4.3,0,FALSE,0,87.8,95.3,transport_issue,2022-23,2827,751.1,383.62
28-02-2023,Dongri Buzurg,Maharashtra,387.26,376.35,10.91,2.8,4.5,0,FALSE,0,86.8,95.2,transport_issue,2022-23,2827,751.1,376.35
01-03-2023,Dongri Buzurg,Maharashtra,387.26,380.45,6.81,1.8,10.4,0,FALSE,0,91.2,97.1,transport_issue,2022-23,2827,751.1,380.45
02-03-2023,Dongri Buzurg,Maharashtra,387.26,383.9,3.36,0.9,2.8,0,FALSE,0,87.8,94.9,transport_issue,2022-23,2827,751.1,383.9
03-03-2023,Dongri Buzurg,Maharashtra,387.26,367.89,19.37,5,2.4,0,FALSE,0,80.5,86.3,transport_issue,2022-23,2827,751.1,367.89
04-03-2023,Dongri Buzurg,Maharashtra,387.26,372.7,14.56,3.8,6,0,FALSE,0,87,97.7,transport_issue,2022-23,2827,751.1,372.7
05-03-2023,Dongri Buzurg,Maharashtra,387.26,390.44,-3.18,-0.8,6.2,0,FALSE,0,100,97.1,none,2022-23,2827,751.1,390.44
06-03-2023,Dongri Buzurg,Maharashtra,387.26,372.14,15.12,3.9,7.7,0,TRUE,2.8,96,93.9,labour_shortage,2022-23,2827,751.1,372.14
07-03-2023,Dongri Buzurg,Maharashtra,387.26,380.15,7.11,1.8,2,0,FALSE,0,84.1,95.8,transport_issue,2022-23,2827,751.1,380.15
08-03-2023,Dongri Buzurg,Maharashtra,387.26,371.31,15.95,4.1,6,0,FALSE,0,90.7,95.8,transport_issue,2022-23,2827,751.1,371.31
09-03-2023,Dongri Buzurg,Maharashtra,387.26,335.4,51.86,13.4,6.8,6.7,FALSE,0,77.1,99.5,transport_issue,2022-23,2827,751.1,335.4
10-03-2023,Dongri Buzurg,Maharashtra,387.26,391.01,-3.75,-1,3.4,0,FALSE,0,99.1,99,none,2022-23,2827,751.1,391.01
11-03-2023,Dongri Buzurg,Maharashtra,387.26,339.07,48.19,12.4,2,7.4,FALSE,0,99.8,97.4,equipment_failure,2022-23,2827,751.1,339.07
12-03-2023,Dongri Buzurg,Maharashtra,387.26,383.15,4.11,1.1,6,0,FALSE,0,96.3,94,labour_shortage,2022-23,2827,751.1,383.15
13-03-2023,Dongri Buzurg,Maharashtra,387.26,364.7,22.56,5.8,9.8,0,TRUE,4.1,91.6,92,transport_issue,2022-23,2827,751.1,364.7
14-03-2023,Dongri Buzurg,Maharashtra,387.26,366.96,20.3,5.2,2.2,0,FALSE,0,87.6,97.9,transport_issue,2022-23,2827,751.1,366.96
15-03-2023,Dongri Buzurg,Maharashtra,387.26,378.27,8.99,2.3,8.8,0,FALSE,0,97.7,98.7,transport_issue,2022-23,2827,751.1,378.27
16-03-2023,Dongri Buzurg,Maharashtra,387.26,379.57,7.69,2,3.3,0,FALSE,0,97.6,95,labour_shortage,2022-23,2827,751.1,379.57
17-03-2023,Dongri Buzurg,Maharashtra,387.26,358.6,28.66,7.4,0.4,0,FALSE,0,81,91.4,transport_issue,2022-23,2827,751.1,358.6
18-03-2023,Dongri Buzurg,Maharashtra,387.26,368.23,19.03,4.9,1.9,0,FALSE,0,87.8,95.6,transport_issue,2022-23,2827,751.1,368.23
19-03-2023,Dongri Buzurg,Maharashtra,387.26,382.05,5.21,1.3,1.7,0,FALSE,0,100,93.7,labour_shortage,2022-23,2827,751.1,382.05
20-03-2023,Dongri Buzurg,Maharashtra,387.26,381.29,5.97,1.5,5.2,0,FALSE,0,98.7,98.6,none,2022-23,2827,751.1,381.29
21-03-2023,Dongri Buzurg,Maharashtra,387.26,388.74,-1.48,-0.4,3.2,0,FALSE,0,94.3,91.5,none,2022-23,2827,751.1,388.74
22-03-2023,Dongri Buzurg,Maharashtra,387.26,382.49,4.77,1.2,3.1,0,FALSE,0,86.1,95.9,transport_issue,2022-23,2827,751.1,382.49
23-03-2023,Dongri Buzurg,Maharashtra,387.26,381.25,6.01,1.6,0.9,0,FALSE,0,95.6,92,labour_shortage,2022-23,2827,751.1,381.25
24-03-2023,Dongri Buzurg,Maharashtra,387.26,346.46,40.8,10.5,0.7,7.4,FALSE,0,93.6,94.6,equipment_failure,2022-23,2827,751.1,346.46
25-03-2023,Dongri Buzurg,Maharashtra,387.26,352.39,34.87,9,1.3,5.4,FALSE,0,91.8,98.3,equipment_failure,2022-23,2827,751.1,352.39
26-03-2023,Dongri Buzurg,Maharashtra,387.26,369.59,17.67,4.6,2.2,0,FALSE,0,90.4,95.9,transport_issue,2022-23,2827,751.1,369.59
27-03-2023,Dongri Buzurg,Maharashtra,387.26,387.5,-0.24,-0.1,3.2,0,FALSE,0,98.6,100,none,2022-23,2827,751.1,387.5
28-03-2023,Dongri Buzurg,Maharashtra,387.26,376.01,11.25,2.9,6.1,0,FALSE,0,83.1,97,transport_issue,2022-23,2827,751.1,376.01
29-03-2023,Dongri Buzurg,Maharashtra,387.26,392.14,-4.88,-1.3,2.2,0,FALSE,0,92.4,100,none,2022-23,2827,751.1,392.14
30-03-2023,Dongri Buzurg,Maharashtra,387.26,371.6,15.66,4,3.1,0,TRUE,3.9,95.2,95.7,blasting_delay,2022-23,2827,751.1,371.6
31-03-2023,Dongri Buzurg,Maharashtra,387.26,373.43,13.83,3.6,4,0,FALSE,0,80.9,99.4,transport_issue,2022-23,2827,751.1,373.43
01-04-2023,Balaghat,Madhya Pradesh,3197.3,2893.85,303.45,9.5,0.6,2,FALSE,0,89,88.9,labour_shortage,2023-24,3441.8,1040.4,2893.85
02-04-2023,Balaghat,Madhya Pradesh,3197.3,3062.96,134.34,4.2,4.4,0,FALSE,0,95.5,91.5,labour_shortage,2023-24,3441.8,1040.4,3062.96
03-04-2023,Balaghat,Madhya Pradesh,3197.3,3219.15,-21.85,-0.7,1.6,0,FALSE,0,92.5,98.2,none,2023-24,3441.8,1040.4,3219.15
04-04-2023,Balaghat,Madhya Pradesh,3197.3,3108.6,88.7,2.8,3.6,0,FALSE,0,82.4,94.7,transport_issue,2023-24,3441.8,1040.4,3108.6
05-04-2023,Balaghat,Madhya Pradesh,3197.3,3019.65,177.65,5.6,6.3,0,FALSE,0,86.4,93.9,transport_issue,2023-24,3441.8,1040.4,3019.65
06-04-2023,Balaghat,Madhya Pradesh,3197.3,3093.94,103.36,3.2,0.1,0,FALSE,0,82.6,95.4,transport_issue,2023-24,3441.8,1040.4,3093.94
07-04-2023,Balaghat,Madhya Pradesh,3197.3,3203.01,-5.71,-0.2,2,0,FALSE,0,98.2,95.6,none,2023-24,3441.8,1040.4,3203.01
08-04-2023,Balaghat,Madhya Pradesh,3197.3,2900.91,296.39,9.3,6,5.4,FALSE,0,91.2,92.1,equipment_failure,2023-24,3441.8,1040.4,2900.91
09-04-2023,Balaghat,Madhya Pradesh,3197.3,3174.22,23.08,0.7,3.7,0,FALSE,0,92.6,95,transport_issue,2023-24,3441.8,1040.4,3174.22
10-04-2023,Balaghat,Madhya Pradesh,3197.3,3128.69,68.61,2.1,6.4,0,FALSE,0,89.2,94.2,transport_issue,2023-24,3441.8,1040.4,3128.69
11-04-2023,Balaghat,Madhya Pradesh,3197.3,3184.67,12.63,0.4,4,0,FALSE,0,98.6,91.4,labour_shortage,2023-24,3441.8,1040.4,3184.67
12-04-2023,Balaghat,Madhya Pradesh,3197.3,3007.76,189.54,5.9,7.5,0,FALSE,0,88.5,92.7,transport_issue,2023-24,3441.8,1040.4,3007.76
13-04-2023,Balaghat,Madhya Pradesh,3197.3,3150.55,46.75,1.5,1.7,0,FALSE,0,100,95.3,labour_shortage,2023-24,3441.8,1040.4,3150.55
14-04-2023,Balaghat,Madhya Pradesh,3197.3,3279.51,-82.21,-2.6,6.9,0,FALSE,0,100,100,none,2023-24,3441.8,1040.4,3279.51
15-04-2023,Balaghat,Madhya Pradesh,3197.3,3176.77,20.53,0.6,1.4,0,FALSE,0,86.2,97.7,transport_issue,2023-24,3441.8,1040.4,3176.77
16-04-2023,Balaghat,Madhya Pradesh,3197.3,2897.14,300.16,9.4,5,6.3,FALSE,0,91.4,100,equipment_failure,2023-24,3441.8,1040.4,2897.14
17-04-2023,Balaghat,Madhya Pradesh,3197.3,3118.25,79.05,2.5,3.7,0,FALSE,0,93.6,97.3,transport_issue,2023-24,3441.8,1040.4,3118.25
